time,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
1621785714162.157,,,,-0.814,-5.796,-5.109
1621785714180.747,,,,-1.03,-6.07,-4.746
1621785714199.616,0.581,-0.073,0.417,-1.431490909090909,-6.413564360018091,-5.226390863862506
1621785714199.64,0.5808096930132628,-0.07297165640623063,0.41699190183035156,-1.432,-6.414,-5.227
1621785714205.525,0.534,-0.066,0.415,-1.3838727665797672,-6.600378075920392,-5.380271444013481
1621785714211.464,0.494,-0.047,0.417,-1.3353022954155274,-6.788472639409932,-5.534954473198957
1621785714217.431,0.456,-0.03,0.428,-1.286506212246455,-6.977440910536021,-5.6903560119539645
1621785714218.838,0.4456754071661238,-0.023664454397394136,0.43198904723127035,-1.275,-7.022,-5.727
1621785714223.427,0.412,-0.003,0.445,-1.1364148005357433,-7.07729290640764,-5.78017530573671
1621785714229.453,0.37,0.021,0.466,-0.9544410870082238,-7.149897019614715,-5.84999883588479
1621785714235.507,0.323,0.044,0.497,-0.7716121368398653,-7.222842356269323,-5.920150521348371
1621785714238.342,0.30110287273310865,0.056113304445514364,0.5128404750441342,-0.686,-7.257,-5.953
1621785714241.592,0.276,0.07,0.531,-0.699572453667854,-7.26043606421971,-5.94956393578029
1621785714247.705,0.222,0.091,0.56,-0.72510134995612,-7.266899075938258,-5.943100924061742
1621785714253.329,0.178,0.105,0.588,-0.7485880568891642,-7.272845077693459,-5.937154922306541
1621785714257.259,0.1451917172593235,0.10709414570685169,0.6012629228100607,-0.765,-7.277,-5.933
1621785714258.959,0.131,0.108,0.607,-0.8125652977577754,-7.280637346299124,-5.921994695812907
1621785714264.596,0.094,0.11,0.637,-0.9702897211283452,-7.292698625733344,-5.88550159393501
1621785714270.239,0.072,0.129,0.654,-1.12818492325002,-7.3047729647191195,-5.848968978542152
1621785714275.486,0.048774444540503156,0.13736119996541887,0.6725804443675976,-1.275,-7.316,-5.815
1621785714275.887,0.047,0.138,0.674,-1.2822987519188414,-7.309972502169125,-5.8145835546953215
1621785714281.541,0.033,0.148,0.693,-1.3852413802309282,-7.224959821130614,-5.808709951278115
1621785714287.201,0.021,0.162,0.703,-1.4882906894480412,-7.139859040245612,-5.802830260962424
1621785714292.867,-0.002,0.176,0.709,-1.591451124607889,-7.054666488687179,-5.796944230127478
1621785714293.776,-0.005365170231997589,0.1785639392243791,0.7106024620152369,-1.608,-7.041,-5.796
1621785714298.539,-0.023,0.192,0.719,-1.6207170298241413,-7.02568765796685,-5.727224226461277
1621785714304.219,-0.044,0.199,0.724,-1.6358816479101819,-7.007428219863251,-5.645211495995956
1621785714309.902,-0.063,0.208,0.731,-1.6510547396706308,-6.989158578763934,-5.563152938515976
1621785714312.129,-0.06847807807807808,0.20565225225225225,0.7353042042042042,-1.657,-6.982,-5.531
1621785714315.593,-0.077,0.202,0.742,-1.657,-6.976545007423905,-5.505229862657758
1621785714321.288,-0.091,0.204,0.747,-1.657,-6.967576890444374,-5.4628632410648
1621785714326.99,-0.099,0.216,0.749,-1.657,-6.95859800880263,-5.4204457657227705
1621785714330.545,-0.099,0.22845594525235244,0.7521139863130881,-1.657,-6.953,-5.394
1621785714332.698,-0.099,0.236,0.754,-1.635327114657929,-6.927831487989853,-5.391669582221283
1621785714338.412,-0.113,0.253,0.761,-1.5778088153687604,-6.861036043654044,-5.385484818856856
1621785714344.133,-0.122,0.276,0.773,-1.5202217054673257,-6.79416069022012,-5.379292656501863
1621785714349.023,-0.12541602353643458,0.28795608237752096,0.7806860529569778,-1.471,-6.737,-5.374
1621785714349.859,-0.126,0.29,0.782,-1.4763204108506716,-6.73258135370029,-5.37841864629971
1621785714355.591,-0.138,0.316,0.787,-1.512803450092178,-6.70228188043192,-5.40871811956808
1621785714361.329,-0.145,0.34,0.799,-1.5493237819331052,-6.671951435343693,-5.439048564656308
1621785714367.072,-0.157,0.375,0.808,-1.585875190940216,-6.6415951804055835,-5.469404819594417
1621785714367.563,-0.1567438434103261,0.37739079483695653,0.8083415421195652,-1.589,-6.639,-5.472
1621785714372.822,-0.154,0.403,0.812,-1.6803209476309227,-6.6030936212101325,-5.557949127182045
1621785714378.578,-0.148,0.415,0.819,-1.7802690773067331,-6.563795130594566,-5.652017955112219
1621785714384.341,-0.141,0.433,0.819,-1.8803443890274314,-6.524446633416458,-5.746206483790523
1621785714386.164,-0.14005164895643707,0.4361611701452098,0.8171032979128741,-1.912,-6.512,-5.776
1621785714390.108,-0.138,0.443,0.813,-1.9804598964055877,-6.482841155234657,-5.821639930937058
1621785714395.882,-0.127,0.459,0.812,-2.0806917281431487,-6.440149819494584,-5.888461152095433
1621785714401.661,-0.108,0.457,0.798,-2.181004080991995,-6.3974241877256315,-5.955336053994663
1621785714404.829,-0.09869160337552743,0.4580951054852321,0.7919769198312236,-2.236,-6.374,-5.992
1621785714407.447,-0.091,0.459,0.787,-2.2922006492744553,-6.337092110924238,-6.045404597071746
1621785714413.24,-0.075,0.463,0.77,-2.416562209097665,-6.255421832831384,-6.163579014615194
