time,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
1621785452730.839,,,,1.255,-2.354,-9.169
1621785452749.451,,,,1.393,-2.412,-9.15
1621785452768.177,0.937,-0.195,0.482,1.4900259706732757,-2.412,-8.964858606980586
1621785452768.365,0.9371589332892999,-0.19522250660501983,0.4820953599735799,1.491,-2.412,-8.963
1621785452774.091,0.942,-0.202,0.485,1.485042142430747,-2.432554608613923,-8.933806497910659
1621785452780.035,0.946,-0.202,0.497,1.4788576962645905,-2.453890947887163,-8.903502711696493
1621785452786.01,0.948,-0.215,0.499,1.4726407351428246,-2.475339463757255,-8.87303960219984
1621785452787.587,0.950627318581191,-0.215,0.5013645867230719,1.471,-2.481,-8.865
1621785452792.012,0.958,-0.215,0.508,1.471,-2.5254179097012965,-8.865
1621785452798.044,0.967,-0.215,0.511,1.471,-2.5859659535628103,-8.865
1621785452804.106,0.983,-0.218,0.517,1.471,-2.646815426549469,-8.865
1621785452807.113,0.9913926810693815,-0.21651893863481503,0.5209494969738266,1.471,-2.677,-8.865
1621785452810.197,1.0,-0.215,0.525,1.4642158968850698,-2.736665317139001,-8.85143179377014
1621785452815.167,1.014,-0.22,0.536,1.453283029001074,-2.832818488529015,-8.829566058002149
1621785452820.772,1.031,-0.216,0.548,1.440953276047261,-2.941257085020243,-8.804906552094522
1621785452824.842,1.0404280680384566,-0.21019811197633445,0.5567028320354984,1.432,-3.02,-8.787
1621785452826.384,1.044,-0.208,0.56,1.432,-3.0424916684583962,-8.8019378628252
1621785452832.001,1.07,-0.197,0.578,1.432,-3.1244210250483766,-8.85635132229628
1621785452837.625,1.084,-0.199,0.592,1.432,-3.2064536524403353,-8.910833369167921
1621785452843.01,1.1136516478751084,-0.18560893321769298,0.6034780572419775,1.432,-3.285,-8.963
1621785452843.255,1.115,-0.185,0.604,1.4322551752765056,-3.2871085536006,-8.963402908331323
1621785452848.891,1.134,-0.169,0.614,1.4381285316408237,-3.3356410246110175,-8.972676628906564
1621785452854.532,1.15,-0.162,0.618,1.4440067218339092,-3.3842134383117752,-8.981957981843014
1621785452860.182,1.166,-0.157,0.623,1.4498943252724887,-3.432863635146354,-8.991254197798666
1621785452861.243,1.1703169077952926,-0.1547477002807169,0.6243138415029151,1.451,-3.442,-8.993
1621785452865.835,1.189,-0.145,0.63,1.406824439195591,-3.5085143387111843,-8.993
1621785452871.496,1.206,-0.126,0.632,1.3523641859161695,-3.5905141518875854,-8.993
1621785452877.162,1.239,-0.119,0.639,1.2978569598462708,-3.6725846911405577,-8.993
1621785452879.538,1.2507253012048194,-0.1122998278829604,0.6373249569707401,1.275,-3.707,-8.993
1621785452882.836,1.267,-0.103,0.635,1.2626047025028593,-3.752808708141607,-8.984197542357103
1621785452888.514,1.283,-0.089,0.63,1.2412634651700933,-3.8316784982844374,-8.969042170917893
1621785452894.2,1.306,-0.086,0.63,1.2198919461659175,-3.910660198952044,-8.953865295103334
1621785452897.896,1.3170404101068165,-0.0801550770022736,0.6267528205568187,1.206,-3.962,-8.944
1621785452899.891,1.323,-0.077,0.625,1.188998688133572,-4.003366249254621,-8.937610971973763
1621785452905.588,1.333,-0.061,0.625,1.140453826277082,-4.121481773007354,-8.919367998409859
1621785452911.291,1.339,-0.047,0.627,1.0918548731199893,-4.2397289074405355,-8.901104697541907
1621785452916.32,1.346044801641587,-0.04083579856361149,0.6252387995896033,1.049,-4.344,-8.885
1621785452917.002,1.347,-0.04,0.625,1.0446847491647628,-4.36716220106435,-8.881385516394417
1621785452922.717,1.349,-0.045,0.627,1.0085172923792043,-4.561291798169742,-8.851091407291984
1621785452928.439,1.354,-0.028,0.621,0.9723065749336433,-4.755653597792069,-8.820761062764932
1621785452934.167,1.36,-0.005,0.62,0.9360572318987944,-4.950222721090232,-8.790398365180188
1621785452934.808,1.3605590564591672,-0.004440943540832837,0.619217320957166,0.932,-4.972,-8.787
1621785452939.901,1.365,0.0,0.613,0.9103145816062006,-5.152345821325649,-8.824606358480386
1621785452945.641,1.386,0.012,0.611,0.885872225073362,-5.3556195965417865,-8.866993736265183
1621785452951.387,1.393,0.017,0.613,0.8614059584435408,-5.559092219020172,-8.909422578395379
1621785452953.361,1.4002046332046332,0.026263099834528406,0.6099123000551572,0.853,-5.629,-8.924
1621785452957.141,1.414,0.044,0.604,0.7673160973050948,-5.748388944987213,-8.985724896728083
1621785452962.899,1.44,0.065,0.606,0.6368007474919677,-5.930244456101239,-9.079745433086355
1621785452968.664,1.454,0.077,0.597,0.5061193757786375,-6.112331296308438,-9.173885568159465
1621785452971.978,1.46720539717452,0.08905710176803994,0.58609119363844,0.431,-6.217,-9.228
1621785452974.436,1.477,0.098,0.578,0.36007542509116097,-6.275160783134892,-9.21773633238796
1621785452980.213,1.491,0.113,0.56,0.19338717603544492,-6.411851332453308,-9.193614470743533
1621785452985.996,1.51,0.127,0.552,0.026515768562205055,-6.548692078470325,-9.169466103799355
1621785452990.658,1.52207779886148,0.12619481340923466,0.5415325743200506,-0.108,-6.659,-9.15
1621785452991.786,1.525,0.126,0.539,-0.14399077680653438,-6.6772963146307465,-9.121050896916483
1621785452997.58,1.536,0.11,0.532,-0.3288758646743874,-6.771284720503368,-8.97233897841408
1621785453003.379,1.55,0.098,0.515,-0.5139089665594101,-6.865348370959968,-8.823508005158736
1621785453009.186,1.555,0.089,0.506,-0.6992069356330524,-6.9595466696194785,-8.674463986556024
1621785453009.399,1.5549267411576913,0.08830404099806771,0.5051575233134504,-0.706,-6.963,-8.669
1621785453014.998,1.553,0.07,0.483,-0.7119552589553498,-6.968657496007583,-8.412030576076654
1621785453020.816,1.538,0.066,0.463,-0.7181431817296581,-6.974536022643175,-8.14502170836525
1621785453026.641,1.503,0.066,0.454,-0.7243388945871905,-6.980421949857831,-7.87767669856273
1621785453028.203,1.4874648494745215,0.06841062680567768,0.4521250680400285,-0.726,-6.982,-7.806
1621785453032.472,1.445,0.075,0.447,-0.7769103260869565,-6.922265217391304,-7.672954347826087
1621785453038.308,1.374,0.08,0.438,-0.8465095108695652,-6.840602173913044,-7.491068478260869
1621785453044.151,1.288,0.075,0.422,-0.9161873059006211,-6.758846894409938,-7.308977173913044
1621785453047.07,1.2425835629017448,0.06651561065197428,0.4115192837465565,-0.951,-6.718,-7.218
1621785453050.0,1.197,0.058,0.401,-1.0693988470615545,-6.724036019654118,-7.137519737945087
1621785453055.854,1.093,0.026,0.375,-1.3059597632220372,-6.736095987928967,-6.976720160947112
1621785453061.715,0.993,-0.005,0.351,-1.5428067860873602,-6.748170542035826,-6.8157261061889844
1621785453066.001,0.91629595106321,-0.029106986808705423,0.3341981607090841,-1.716,-6.757,-6.698
1621785453067.582,0.888,-0.038,0.328,-1.7421387492769458,-6.798622212224435,-6.6579594318400925
1621785453073.454,0.787,-0.068,0.316,-1.8392186130214023,-6.9532079825181565,-6.509247920817534
1621785453079.334,0.71,-0.103,0.304,-1.9364276367375794,-7.107999421556655,-6.360338556462498
1621785453084.994,0.6484479568554242,-0.11454100808960797,0.293420742584526,-2.03,-7.257,-6.217
1621785453085.219,0.646,-0.115,0.293,-2.0324330916451023,-7.258157490200097,-6.212251927954703
1621785453091.109,0.604,-0.129,0.278,-2.0960972304066,-7.288444313494402,-6.088014142604596
1621785453097.008,0.579,-0.131,0.234,-2.1598616484332966,-7.318778842458559,-5.9635806666495865
1621785453102.91,0.571,-0.133,0.202,-2.2236550946683407,-7.3491271809587255,-5.839090543414209
1621785453104.052,0.5723529168732441,-0.13357982151710462,0.19774797554123286,-2.236,-7.355,-5.815
1621785453108.819,0.578,-0.136,0.18,-2.074696092951992,-7.325581358529112,-5.534027042900919
1621785453114.735,0.583,-0.122,0.162,-1.8745160112359551,-7.289072471910113,-5.185336235955056
1621785453120.656,0.579,-0.105,0.147,-1.6741707099080694,-7.252533452502554,-4.8363576353421855
