time,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
1621784923550.508,,,,2.138,-6.051,-9.454
1621784923569.154,,,,2.177,-6.07,-8.885
1621784923588.103,,,,2.079,-5.668,-7.963
1621784923588.612,0.611,1.494,1.449,2.057217364844305,-5.6558133558170205,-7.930088130134902
1621784923594.54,0.618,1.419,1.452,1.803546302870474,-5.513893016533117,-7.546810858099199
1621784923600.498,0.609,1.358,1.452,1.548590222132062,-5.371253752916117,-7.161592022517497
1621784923606.485,0.569,1.297,1.443,1.2923909118571864,-5.227918944619129,-6.774494763667715
1621784923607.359,0.5581065703502293,1.2881400105515197,1.4405308226127187,1.255,-5.207,-6.718
1621784923612.501,0.494,1.236,1.426,1.0333971193929257,-5.055058760390405,-6.638086268440628
1621784923618.546,0.384,1.199,1.414,0.7728858990040188,-4.8764401537655075,-6.5441415341604054
1621784923624.621,0.269,1.19,1.405,0.5110700182222111,-4.696927011307755,-6.449726317366016
1621784923626.92,0.21964634097547314,1.2013023646621053,1.397841835714,0.412,-4.629,-6.414
1621784923630.723,0.138,1.22,1.386,0.4947403345577548,-4.68148454057768,-6.621879945033165
1621784923636.343,0.028,1.267,1.368,0.6170156444068602,-4.759047237123754,-6.9290890568431065
1621784923641.968,-0.084,1.332,1.351,0.7393971882349832,-4.836677320895325,-7.236565074918739
1621784923645.397,-0.1381948840234121,1.3764519835248212,1.3394303056579233,0.814,-4.884,-7.424
1621784923647.599,-0.173,1.405,1.332,0.8566394729089107,-5.001288748426494,-7.5164056565873
1621784923653.236,-0.236,1.468,1.306,0.965786123684281,-5.301519337386507,-7.752941599485765
1621784923658.878,-0.265,1.541,1.288,1.0750273187454804,-5.602009990090259,-7.989682432975333
1621784923663.628,-0.2624775055101776,1.6023806992523446,1.2762283590474957,1.167,-5.855,-8.189
1621784923664.527,-0.262,1.614,1.274,1.1939883475707422,-5.89255755472504,-8.202469594233849
1621784923670.182,-0.225,1.691,1.272,1.363715229578217,-6.128753069941271,-8.287178457020822
1621784923675.842,-0.168,1.759,1.276,1.5336033235451147,-6.365172931126535,-8.371967778964228
1621784923681.51,-0.101,1.798,1.276,1.7037259076348104,-6.601919113721302,-8.4568741324079
1621784923681.919,-0.09645777376033059,1.8010281508264463,1.2765046918044076,1.716,-6.619,-8.463
1621784923687.182,-0.038,1.84,1.283,1.842455040038309,-6.588318164888664,-8.510886602463486
1621784923692.861,0.023,1.869,1.292,1.978911742797095,-6.555209622495942,-8.562560682646518
1621784923698.546,0.065,1.897,1.316,2.115503365346245,-6.522068344462475,-8.614285854904361
1621784923700.273,0.07501424220325169,1.9003380807344172,1.3211588520440993,2.157,-6.512,-8.63
1621784923704.237,0.098,1.908,1.333,1.9522722343020789,-6.469590567988969,-8.63
1621784923709.933,0.124,1.901,1.349,1.6580982180738226,-6.408652312261349,-8.63
1621784923715.636,0.14,1.883,1.354,1.36357115772168,-6.347640923313534,-8.63
1621784923718.687,0.14534425248032842,1.8637606910708175,1.360947528224427,1.206,-6.315,-8.63
1621784923721.345,0.15,1.847,1.367,1.0142251367708857,-6.334853661759654,-8.605974191928537
1621784923727.059,0.152,1.796,1.365,0.6019452916457436,-6.3775352961387,-8.554323228585776
1621784923732.78,0.161,1.747,1.365,0.18917222559928115,-6.4202679916483865,-8.502610473874778
1621784923737.162,0.1740076306590502,1.7026210248102993,1.35811360729815,-0.127,-6.453,-8.463
1621784923738.507,0.178,1.689,1.356,-0.21027187022699742,-6.4444406962658665,-8.439570719439615
1621784923744.239,0.201,1.635,1.33,-0.5651560541423079,-6.4079630536683,-8.339720901142886
1621784923749.978,0.25,1.576,1.299,-0.920478590614631,-6.371440353926371,-8.239747748459472
1621784923755.704,0.28289760700471794,1.5012327113529136,1.2621148042674375,-1.275,-6.335,-8.14
1621784923755.722,0.283,1.501,1.262,-1.2752625037731142,-6.334708754937858,-8.1391166843839
1621784923761.473,0.321,1.456,1.225,-1.3599685158208328,-6.240728362009003,-7.854084045303622
1621784923767.23,0.342,1.396,1.192,-1.4447644264209876,-6.14664822762051,-7.568748900875363
1621784923772.992,0.349,1.346,1.161,-1.5296322558630917,-6.052488300064307,-7.2831717521687205
1621784923774.307,0.34580897164621244,1.3364269149386374,1.1518827761320356,-1.549,-6.031,-7.218
1621784923778.761,0.335,1.304,1.121,-1.4743077486527494,-5.94437607910846,-6.9745939412965
1621784923784.535,0.304,1.265,1.084,-1.3774829435462774,-5.832084052738973,-6.659062627531
1621784923790.316,0.267,1.213,1.047,-1.2805394103489771,-5.719654332129964,-6.34314440433213
1621784923792.972,0.24450755274261604,1.190507552742616,1.0336881434599157,-1.236,-5.668,-6.198
1621784923796.102,0.218,1.164,1.018,-1.0506462130100378,-5.635241350540999,-6.124293038717247
1621784923801.895,0.175,1.127,1.002,-0.7076094251075479,-5.574614470082127,-5.987882557684787
1621784923807.693,0.122,1.091,0.991,-0.36426903923869114,-5.513933932994394,-5.851351349237388
1621784923811.7,0.0861071623838163,1.0682218530512682,0.9861682718593598,-0.127,-5.472,-5.757
1621784923813.498,0.07,1.058,0.984,-0.03317956350495899,-5.472,-5.755085297214387
1621784923819.305,0.009,1.028,0.986,0.2698101285567587,-5.472,-5.748901834111086
1621784923825.117,-0.056,1.005,0.997,0.5730673330646944,-5.472,-5.742712911570108
1621784923830.482,-0.11223977344241662,0.9976242920075519,1.008063561988672,0.853,-5.472,-5.737
1621784923830.936,-0.117,0.997,1.009,0.8702594963777037,-5.478870050932466,-5.752837275307474
1621784923836.76,-0.168,0.977,1.03,1.0916171770713183,-5.5669803009292265,-5.9559545884578995
