time,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
1621787113070.942,,,,1.108,-4.325,-8.1
1621787113089.607,,,,0.49,-4.884,-8.846
1621787113107.33,0.058,1.967,1.625,0.7104176723361552,-5.561130561202171,-9.092568921596376
1621787113108.583,0.0582113586755076,1.9714385321856596,1.6209841851653557,0.726,-5.609,-9.11
1621787113113.258,0.059,1.988,1.606,0.7567920206637208,-5.735077564922321,-8.976891186264703
1621787113119.215,0.056,1.998,1.602,0.7960277668747389,-5.895727864369009,-8.807281543195026
1621787113125.202,0.047,1.998,1.587,0.835459691816812,-6.057181415312931,-8.636823851910002
1621787113127.865,0.04478670562454346,1.9873761869978086,1.5777041636230826,0.853,-6.129,-8.561
1621787113131.218,0.042,1.974,1.566,0.9218137900089739,-6.177785895901884,-8.465311172599462
1621787113137.262,0.049,1.95,1.543,1.0458529763685311,-6.265724125037391,-8.292828821417888
1621787113143.336,0.061,1.916,1.548,1.1705084504935686,-6.354099274603649,-8.119489492970386
1621787113147.453,0.07179145668346532,1.9065574754019678,1.5587914566834653,1.255,-6.414,-8.002
1621787113149.44,0.077,1.902,1.564,1.338828545039813,-6.453066835528065,-7.945051260163171
1621787113154.204,0.094,1.901,1.59,1.5398151807330076,-6.546733161673127,-7.808511426132468
1621787113159.813,0.103,1.888,1.623,1.7764384752095608,-6.657007332876194,-7.647761905428288
1621787113164.899,0.11205778512109223,1.896152006608983,1.6528906908996042,1.991,-6.757,-7.502
1621787113165.428,0.113,1.897,1.656,1.9847163109142167,-6.7524326889515365,-7.506567311048463
1621787113171.05,0.117,1.895,1.686,1.917941602899718,-6.7038973687743315,-7.555102631225668
1621787113176.679,0.127,1.906,1.721,1.8510857027788965,-6.65530303396429,-7.603696966035709
1621787113182.312,0.138,1.911,1.754,1.7841805074506645,-6.606672868841455,-7.652327131158545
1621787113183.085,0.14019242588184377,1.9083964942653107,1.7578367452932266,1.775,-6.6,-7.659
1621787113187.953,0.154,1.892,1.782,1.5239751819544043,-6.51890377822969,-7.7609038049876915
1621787113193.599,0.176,1.881,1.798,1.2328145938135502,-6.42484127154019,-7.879100770630418
