time,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
1621786385514.969,,,,1.255,-3.864,-8.63
1621786385533.677,,,,1.128,-4.021,-8.61
1621786385550.433,0.775,0.187,0.932,1.0063743531134026,-4.072999370770357,-8.59325443992141
1621786385552.689,0.7883080943171064,0.18890115633101517,0.9354220813958274,0.99,-4.08,-8.591
1621786385556.366,0.81,0.192,0.941,0.9639274314813177,-4.061159238807668,-8.589096892808854
1621786385562.328,0.838,0.185,0.935,0.9216532051201052,-4.030610710269273,-8.586011182855481
1621786385568.319,0.864,0.176,0.932,0.8791712430028178,-3.9999120661115253,-8.582910309708234
1621786385572.01,0.8823902359905929,0.17416097640094072,0.932,0.853,-3.981,-8.581
1621786385574.34,0.894,0.173,0.932,0.8239111265923567,-4.003202527866242,-8.569364450636943
1621786385580.388,0.904,0.171,0.922,0.7484092854299362,-4.060830463773885,-8.539163714171975
1621786385586.467,0.909,0.175,0.906,0.6725173168789809,-4.118756170382166,-8.508806926751593
1621786385591.635,0.9022311135982093,0.18938388360380526,0.8840011191941802,0.608,-4.168,-8.483
1621786385592.575,0.901,0.192,0.88,0.5953898744669188,-4.194764348070213,-8.498646849641048
1621786385598.195,0.888,0.22,0.864,0.5199911498509378,-4.354794294193928,-8.592202818144143
1621786385603.82,0.869,0.26,0.841,0.4445269180893303,-4.5149632758920335,-8.685840068983035
1621786385609.45,0.86,0.298,0.815,0.3689971791820965,-4.6752712931645295,-8.779558602157726
1621786385609.897,0.8608723201524535,0.3005376586253194,0.8129381523669279,0.363,-4.688,-8.787
1621786385615.087,0.871,0.33,0.789,0.31834272639691713,-4.877437861271676,-8.901345375722544
1621786385620.73,0.908,0.353,0.763,0.26978650181973884,-5.083415221579961,-9.025674052665382
1621786385626.379,0.96,0.372,0.74,0.22117985977306787,-5.289606454720617,-9.150131824020553
1621786385628.143,0.9752914705247246,0.3763689915784928,0.7325103001511553,0.206,-5.354,-9.189
1621786385632.032,1.009,0.386,0.716,0.226819167522439,-5.456183873247889,-9.091064936450568
1621786385637.693,1.063,0.403,0.689,0.25712583187740895,-5.604933929928915,-8.948499913311371
1621786385643.359,1.11,0.408,0.66,0.2874573291900615,-5.7538058708206075,-8.805818073912057
1621786385646.449,1.1268854413220295,0.4156256831776907,0.6436592503335198,0.304,-5.835,-8.728
1621786385649.032,1.141,0.422,0.63,0.2819181899153185,-5.883242425853795,-8.645298698536351
1621786385654.71,1.166,0.443,0.611,0.23337786315355674,-5.9892891269957325,-8.463504353721602
1621786385660.394,1.185,0.449,0.586,0.18478535820161385,-6.0954498225276845,-8.281514589952542
1621786385664.814,1.1935462192086517,0.45443850313277834,0.5603613423740452,0.147,-6.178,-8.14
1621786385666.083,1.196,0.456,0.553,0.1416282443658333,-6.223246710918558,-8.123746995773548
1621786385671.779,1.199,0.468,0.515,0.11751734965618665,-6.42633463174212,-8.050796083575129
1621786385677.481,1.208,0.499,0.482,0.09338165268889861,-6.629631463889662,-7.977770128648462
1621786385683.189,1.218,0.515,0.456,0.06922012003656744,-6.833145911999682,-7.904666004213204
1621786385683.241,1.2181638741665242,0.5151274576850744,0.45579060523166354,0.069,-6.835,-7.904
1621786385688.901,1.236,0.529,0.433,-0.08406957888203678,-7.093381449152878,-7.904
1621786385694.621,1.251,0.529,0.412,-0.23877001597844894,-7.354515786971622,-7.904
1621786385700.346,1.288,0.513,0.384,-0.3935959037067361,-7.615861885456971,-7.904
