time,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
1621785018091.781,-0.483,-0.787,-0.681,,,
1621785018096.783,-0.517,-0.77,-0.667,,,
1621785018101.784,-0.541,-0.756,-0.653,,,
1621785018106.785,-0.555,-0.737,-0.642,,,
1621785018111.786,-0.56,-0.712,-0.641,,,
1621785018114.521,-0.5545311203319503,-0.7027029045643153,-0.6371717842323652,-0.49,-4.207,-8.14
1621785018116.787,-0.55,-0.695,-0.634,-0.4956092217975253,-4.237289797706636,-8.174356483509843
1621785018121.788,-0.529,-0.681,-0.632,-0.5079879439802995,-4.304134897493617,-8.250176156879334
1621785018126.789,-0.497,-0.658,-0.623,-0.5203666661630736,-4.370979997280597,-8.325995830248825
1621785018130.681,-0.47521417415072237,-0.6377703045685279,-0.6175535435376805,-0.53,-4.423,-8.385
1621785018131.791,-0.469,-0.632,-0.616,-0.539411091974861,-4.429045080976553,-8.382252235919749
1621785018136.792,-0.44,-0.613,-0.604,-0.5818075749335267,-4.456277858351463,-8.369873700749336
1621785018141.793,-0.412,-0.597,-0.59,-0.6242040578921925,-4.483510635726372,-8.357495165578923
1621785018146.794,-0.393,-0.572,-0.578,-0.6666005408508582,-4.510743413101281,-8.345116630408508
1621785018146.841,-0.3928209822300332,-0.5717927162663542,-0.5778775141573911,-0.667,-4.511,-8.345
1621785018151.795,-0.374,-0.55,-0.565,-0.7482216213766748,-4.495981662462426,-8.297186517227317
1621785018156.796,-0.36,-0.534,-0.567,-0.8302157908251893,-4.480820476413456,-8.248918251438758
1621785018161.798,-0.346,-0.527,-0.55,-0.912229974472456,-4.465655589625848,-8.20063820370678
1621785018163.004,-0.34455330990041005,-0.5236243897676235,-0.5490355399336068,-0.932,-4.462,-8.189
1621785018166.799,-0.34,-0.513,-0.546,-0.9456194864048338,-4.47820249244713,-8.145088897280967
1621785018171.8,-0.321,-0.489,-0.536,-0.9635661933534744,-4.499552885196374,-8.087226238670695
1621785018176.801,-0.316,-0.463,-0.527,-0.9815129003021148,-4.520903277945619,-8.029363580060423
1621785018179.166,-0.311743848857645,-0.45448769771529,-0.522743848857645,-0.99,-4.531,-8.002
1621785018181.802,-0.307,-0.445,-0.518,-0.9996228492877536,-4.553344582244445,-7.995639133521655
1621785018186.803,-0.297,-0.412,-0.513,-1.0178792579948337,-4.595736582123597,-7.983571337935619
1621785018191.804,-0.284,-0.386,-0.508,-1.036135666701914,-4.638128582002749,-7.971503542349582
1621785018195.328,-0.27554588051542367,-0.3726143108160875,-0.5016594103865677,-1.049,-4.668,-7.963
1621785018196.806,-0.272,-0.367,-0.499,-1.0418668882175226,-4.673395558912387,-7.963
1621785018201.807,-0.253,-0.335,-0.49,-1.0177316616314198,-4.6916516918429005,-7.963
1621785018206.808,-0.237,-0.3,-0.478,-0.9935952567975831,-4.709908716012085,-7.963
1621785018211.49,-0.22108470025385668,-0.26723320640499904,-0.4686380589728569,-0.971,-4.727,-7.963
1621785018211.809,-0.22,-0.265,-0.468,-0.9698352214367711,-4.7293098151169115,-7.964164778563229
1621785018216.81,-0.208,-0.227,-0.461,-0.9515801915292127,-4.76551046764546,-7.982419808470787
1621785018221.811,-0.192,-0.188,-0.456,-0.9333251616216542,-4.801711120174008,-8.000674838378346
1621785018226.812,-0.175,-0.155,-0.447,-0.9150701317140959,-4.837911772702556,-8.018929868285904
1621785018227.653,-0.17163705583756345,-0.1470970812182741,-0.44666370558375634,-0.912,-4.844,-8.022
1621785018231.814,-0.155,-0.108,-0.445,-0.8741547002220578,-4.886994320155893,-8.04208117947401
1621785018236.815,-0.122,-0.068,-0.445,-0.8286683937823834,-4.938669239716612,-8.066216770646083
