time,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
1621786017147.336,,,,1.294,-3.305,-9.493
1621786017165.094,,,,1.353,-3.501,-9.326
1621786017181.378,1.203,-0.126,0.372,1.1125382094280876,-3.7961121975200744,-9.326
1621786017182.972,1.2067302012832908,-0.12399143007822801,0.37085224575898745,1.089,-3.825,-9.326
1621786017186.933,1.216,-0.119,0.368,1.0046965622965054,-3.9392388620577385,-9.345369980464511
1621786017192.499,1.225,-0.096,0.368,0.8862404900151942,-4.099757664966356,-9.37258704145865
1621786017198.075,1.239,-0.087,0.367,0.7675713859344475,-4.260565145430866,-9.399853049706968
1621786017200.968,1.2498720346017738,-0.08285827253265761,0.37114172746734236,0.706,-4.344,-9.414
1621786017203.663,1.26,-0.079,0.375,0.6170130083711901,-4.475397179946889,-9.440338959060702
1621786017209.263,1.29,-0.073,0.368,0.4321145006268282,-4.748416213957376,-9.4950664437944
1621786017214.874,1.323,-0.068,0.368,0.24684518016257095,-5.021982785813462,-9.549903684132483
1621786017219.079,1.3514224422442245,-0.0642602049678652,0.3620163279485843,0.108,-5.227,-9.591
1621786017220.496,1.361,-0.063,0.36,0.04316647245549886,-5.297119714442614,-9.611600581294116
1621786017226.129,1.398,-0.051,0.354,-0.21455908707357257,-5.575858868753432,-9.693491796252394
1621786017231.775,1.438,-0.045,0.34,-0.4728878530959939,-5.855250411861614,-9.775574677542492
1621786017237.307,1.4859255406397032,-0.045,0.3165262658091251,-0.726,-6.129,-9.856
1621786017237.431,1.487,-0.045,0.316,-0.7299739243807041,-6.133771412606763,-9.856
1621786017243.099,1.525,-0.052,0.3,-0.911593220338983,-6.351838118298167,-9.856
1621786017248.778,1.567,-0.051,0.278,-1.0935567144719687,-6.570318095947636,-9.856
1621786017254.469,1.604,-0.044,0.253,-1.275903520208605,-6.789258308277679,-9.856
1621786017255.658,1.6108823604984799,-0.04712834568112714,0.24862031604642199,-1.314,-6.835,-9.856
1621786017260.17,1.637,-0.059,0.232,-1.333560019827979,-6.966225449478846,-9.690854009806811
1621786017265.883,1.653,-0.068,0.222,-1.3583272956244474,-7.1323856541893305,-9.481742959727768
1621786017271.438,1.665,-0.073,0.206,-1.3824087377079928,-7.293944696015648,-9.27842242973125
