time,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
1621786946645.748,,,,-1.089,-7.757,-8.022
1621786946664.322,,,,-1.275,-8.287,-7.62
1621786946681.245,1.6,0.508,0.157,-1.275,-8.559478121444087,-6.86351468914865
1621786946683.203,1.5890382751335903,0.511321734808003,0.15068870386479433,-1.275,-8.591,-6.776
1621786946687.139,1.567,0.518,0.138,-1.0515677670594823,-8.64721710911451,-6.54066779505714
1621786946693.063,1.525,0.525,0.119,-0.7152829926951564,-8.731828705235563,-6.1864725368423725
1621786946699.016,1.475,0.531,0.126,-0.37734901626409423,-8.816855252106187,-5.830540240270813
1621786946702.387,1.4327302228753367,0.541708343538248,0.136708343538248,-0.186,-8.865,-5.629
1621786946704.997,1.4,0.55,0.145,-0.03374012651092878,-8.910932398071022,-5.516110753428947
1621786946711.008,1.33,0.565,0.171,0.3169090499154506,-9.01671310828584,-5.256130757186697
1621786946717.049,1.255,0.579,0.199,0.6693099768272062,-9.1230222709338,-4.99485196968748
1621786946721.878,1.2008937967656288,0.5917308713492638,0.22684878107651463,0.951,-9.208,-4.786
1621786946723.118,1.187,0.595,0.234,0.949685362032559,-9.222253443225938,-4.779219235746884
1621786946729.217,1.124,0.604,0.265,0.9432190722702813,-9.292361637490634,-4.745866793815135
1621786946734.036,1.072,0.628,0.278,0.9381101287378244,-9.347753341053062,-4.719515400858252
1621786946739.643,1.045,0.632,0.297,0.9321653974524897,-9.412206743409849,-4.688853102649683
1621786946739.799,1.0448054456091513,0.6316108912183028,0.2970833804532208,0.932,-9.414,-4.688
1621786946745.256,1.038,0.618,0.3,0.7814663064080333,-9.411295801911521,-4.6642631501122445
1621786946750.875,1.035,0.623,0.293,0.6264675162318023,-9.408511392507158,-4.639822223118387
1621786946756.501,1.051,0.623,0.291,0.47127342017179497,-9.405723474613865,-4.6153504993883665
1621786946757.961,1.0530741383047908,0.6188517233904184,0.29281487101669196,0.431,-9.405,-4.609
1621786946762.132,1.059,0.607,0.298,0.33899011333494095,-9.281404629852906,-4.447410497548429
1621786946767.77,1.047,0.586,0.311,0.21462462824531792,-9.114346515553413,-4.228997481445758
1621786946773.414,1.009,0.578,0.323,0.09012450767623187,-8.947107547624789,-4.010348015968706
1621786946776.185,0.979087704138944,0.5623083038105936,0.3288843860710274,0.029,-8.865,-3.903
1621786946779.065,0.948,0.546,0.335,-0.09603536385117548,-8.74453141895951,-3.788672954463535
1621786946784.721,0.857,0.522,0.34,-0.3416011721200956,-8.507934638952301,-3.5641379710841443
1621786946790.383,0.742,0.497,0.354,-0.5874319756498058,-8.271082542352516,-3.3393606872521926
1621786946794.473,0.643883204134367,0.47968527131782945,0.3641002583979328,-0.765,-8.1,-3.177
1621786946796.052,0.606,0.473,0.368,-0.7978656787890075,-8.084857697730719,-3.1736446034744206
1621786946801.726,0.469,0.44,0.379,-0.9159595626380058,-8.030447950198196,-3.161587898055282
1621786946807.407,0.323,0.412,0.384,-1.0341957221527576,-7.975972651573599,-3.149516667110059
1621786946812.827,0.19338722417789989,0.3853150167425088,0.39353035116338975,-1.147,-7.924,-3.138
1621786946813.094,0.187,0.384,0.394,-1.1569619325336338,-7.935092981642256,-3.149092981642256
1621786946818.787,0.054,0.356,0.401,-1.3693040758168202,-8.171543839883359,-3.3855438398833586
1621786946824.486,-0.044,0.311,0.405,-1.5818647624097024,-8.408238054211678,-3.622238054211677
1621786946830.191,-0.115,0.265,0.403,-1.7946439923122806,-8.645175624627212,-3.8591756246272118
1621786946831.246,-0.12368205325469078,0.2563179467453092,0.4004138564773262,-1.834,-8.689,-3.903
1621786946835.903,-0.162,0.218,0.389,-1.8859040762951418,-8.829846498296039,-4.2068656117084515
1621786946841.62,-0.182,0.166,0.377,-1.949622962512879,-9.00275357303252,-4.579899479565689
1621786946847.344,-0.176,0.124,0.358,-2.013418038200407,-9.175867394922463,-4.953379388687819
