time,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
1621786579162.073,,,,1.952,-6.217,-8.404
1621786579180.663,,,,2.118,-6.07,-7.257
1621786579197.156,0.347,1.066,1.072,2.1354547192724076,-5.4451210500478,-6.751685877063793
1621786579199.561,0.31641696332477853,1.0908742031625134,1.0752621905786903,2.138,-5.354,-6.678
1621786579203.054,0.272,1.127,1.08,2.207487660678186,-5.354,-6.710197162146699
1621786579208.98,0.208,1.183,1.098,2.3253791814471527,-5.354,-6.764822290879963
1621786579214.935,0.15,1.239,1.115,2.443848673252724,-5.354,-6.819715222946943
1621786579218.763,0.11545630354957159,1.2626688290493677,1.128433659730722,2.52,-5.354,-6.855
1621786579220.919,0.096,1.276,1.136,2.5244209709515526,-5.402851729014656,-6.917888311785835
1621786579226.933,0.045,1.316,1.154,2.5367532321247546,-5.539123214978536,-7.093314726974631
1621786579232.976,0.0,1.351,1.161,2.5491445664009214,-5.676047458730179,-7.269581457053103
1621786579238.27,-0.027023276381909548,1.3736646834170854,1.1671020301507538,2.56,-5.796,-7.424
1621786579239.049,-0.031,1.377,1.168,2.552710525955817,-5.829391902058683,-7.43897179399494
1621786579245.151,-0.038,1.393,1.182,2.495616879830381,-6.090928664250051,-7.556235989330416
1621786579249.921,-0.035,1.414,1.196,2.450984556459886,-6.295382121605909,-7.647905970863826
1621786579255.535,-0.005,1.419,1.204,2.3984551125094042,-6.536011011558717,-7.755795786881882
1621786579256.118,-0.0023033356497567754,1.4182739749826268,1.2036888464211257,2.393,-6.561,-7.767
1621786579261.156,0.021,1.412,1.201,2.2597930483795206,-6.647681446688586,-7.726290183184594
1621786579266.784,0.061,1.433,1.201,2.110990632758505,-6.744511293028249,-7.680814185063411
1621786579272.417,0.099,1.44,1.201,1.9620526605381465,-6.841429349795343,-7.635296759041804
1621786579274.31,0.11041231981299511,1.4383217176745595,1.200328687069824,1.912,-6.874,-7.62
1621786579278.057,0.133,1.435,1.199,1.7892732548809842,-6.805658852634394,-7.5333935009360795
1621786579283.703,0.161,1.436,1.185,1.6043394757956673,-6.702677333511634,-7.4028883926183475
1621786579289.356,0.175,1.436,1.173,1.4191737897833645,-6.599566675581706,-7.272219630917358
1621786579292.567,0.17670223046723327,1.4263540273523447,1.166191078131067,1.314,-6.541,-7.198
1621786579295.015,0.178,1.419,1.161,1.2681798427924327,-6.500389714894752,-7.154717985611511
1621786579300.68,0.176,1.405,1.141,1.1621450439648282,-6.406411350919265,-7.054556834532375
1621786579306.354,0.176,1.396,1.129,1.0559411670663468,-6.312283133493206,-6.954235971223022
1621786579310.892,0.1736022702842155,1.3656287569333965,1.1274015135228104,0.971,-6.237,-6.874
1621786579312.032,0.173,1.358,1.127,0.9794919083969466,-6.230305648854962,-6.852739236641221
1621786579317.717,0.168,1.325,1.115,1.021844142051112,-6.196918486558247,-6.746704082309989
1621786579323.408,0.154,1.299,1.107,1.0642400265516097,-6.163496913375373,-6.640559641553269
1621786579329.106,0.136,1.265,1.105,1.1066886558247595,-6.130033760371722,-6.534283146365748
1621786579329.282,0.13550624892997776,1.2642593733949665,1.1050617188837528,1.108,-6.129,-6.531
