time,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
1621785917686.291,,,,-1.932,-4.972,-7.6
1621785917704.911,,,,-1.775,-6.11,-7.08
1621785917722.448,-0.136,1.255,1.201,-2.0752072621734925,-6.482479380844889,-8.007492189616253
1621785917723.838,-0.14305161023947152,1.227028612716763,1.191832906688687,-2.099,-6.512,-8.081
1621785917728.361,-0.166,1.136,1.162,-1.9421131184379248,-6.5326987190066905,-8.387717381644597
1621785917734.303,-0.183,1.012,1.143,-1.7360186118552186,-6.559889598435893,-8.790636776822781
1621785917740.274,-0.195,0.911,1.122,-1.5289164116952532,-6.587213426942755,-9.195526235606282
1621785917743.068,-0.19360290527343751,0.8751412353515625,1.1182744140625,-1.432,-6.6,-9.385
1621785917746.274,-0.192,0.834,1.114,-1.1922760193434716,-6.616080047983806,-9.454242655603734
1621785917752.305,-0.182,0.794,1.103,-0.7412896897297163,-6.646331013283017,-9.584507016381972
1621785917758.363,-0.173,0.782,1.103,-0.2882769065440416,-6.676717907706149,-9.715356704612194
1621785917762.606,-0.16045500481231953,0.7792122232916265,1.0960305582290664,0.029,-6.698,-9.807
1621785917764.451,-0.155,0.778,1.093,0.09731419010933426,-6.71142760982063,-9.76367880627213
1621785917770.569,-0.129,0.789,1.086,0.3238529758893947,-6.755955319507672,-9.62002006407014
1621785917776.199,-0.096,0.813,1.077,0.5323120501147814,-6.796929341270768,-9.48782650480526
1621785917781.43,-0.05516205328135153,0.8436284600389863,1.077,0.726,-6.835,-9.365
1621785917781.835,-0.052,0.846,1.077,0.7471070396532349,-6.8421910419007865,-9.34498049446139
1621785917787.477,0.0,0.888,1.086,1.0411297559800932,-6.942362819072082,-9.066107213570932
1621785917793.126,0.056,0.946,1.098,1.3355087092631241,-7.042655964039171,-8.786896050730453
1621785917798.78,0.119,1.009,1.117,1.6301548402632848,-7.1430401348531065,-8.507431476427461
1621785917799.679,0.12837057326489237,1.017894103437864,1.1211294051675798,1.677,-7.159,-8.463
1621785917804.44,0.178,1.065,1.143,1.8579451539794696,-7.054488574856686,-8.28205484602053
1621785917810.107,0.236,1.133,1.166,2.07332379682709,-6.930088841487802,-8.06667620317291
1621785917815.78,0.293,1.176,1.196,2.288934408745501,-6.805555125983202,-7.8510655912545
1621785917817.992,0.31286415029448433,1.1993695885817461,1.207295301147844,2.373,-6.757,-7.767
1621785917821.459,0.344,1.236,1.225,2.3322559473998807,-6.6015689845254695,-7.606098718204158
1621785917827.143,0.387,1.272,1.26,2.265457621040048,-6.346745739523145,-7.342307179385004
1621785917832.835,0.419,1.297,1.286,2.1985674835624627,-6.091572252108653,-7.0781530716610215
1621785917836.372,0.42334608956503106,1.3150052281979858,1.2959339190057853,2.157,-5.933,-6.914
1621785917838.532,0.426,1.326,1.302,2.0628306458018906,-5.860616093414886,-6.810577686869489
1621785917844.235,0.403,1.356,1.332,1.8141818254031297,-5.669490507585988,-6.537496955013636
1621785917849.944,0.377,1.379,1.367,1.5652775438875208,-5.478168559853841,-6.26413566076204
