time,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
1621785974040.245,,,,-0.108,-3.579,-8.591
1621785974065.863,,,,-0.147,-3.619,-8.561
1621785974091.482,,,,-0.127,-3.579,-8.542
1621785974117.103,,,,-0.127,-3.442,-8.542
1621785974142.722,,,,-0.147,-3.481,-8.649
1621785974168.34,,,,-0.147,-3.501,-8.669
1621785974193.959,,,,-0.108,-3.501,-8.63
1621785974219.58,,,,-0.088,-3.521,-8.61
1621785974245.199,,,,-0.088,-3.521,-8.61
1621785974270.819,,,,-0.088,-3.521,-8.649
1621785974296.437,,,,-0.088,-3.54,-8.689
1621785974322.054,,,,-0.088,-3.54,-8.649
1621785974347.672,,,,-0.069,-3.521,-8.649
1621785974373.29,,,,-0.088,-3.56,-8.649
1621785974398.907,,,,-0.108,-3.579,-8.669
1621785974424.524,,,,-0.127,-3.56,-8.708
1621785974450.138,,,,-0.147,-3.54,-8.728
1621785976291.965,-0.044,0.04,0.077,-0.22525952395803037,-3.899597559452722,-8.58237784782493
1621785976296.966,-0.038,0.038,0.075,-0.22547201623529892,-3.9005739480178923,-8.581982450802672
1621785976301.968,-0.031,0.038,0.075,-0.225684550006861,-3.901550527246716,-8.581586976569511
1621785976306.969,-0.031,0.037,0.073,-0.22589704228412955,-3.9025269158118863,-8.581191579547252
1621785976309.392,-0.0285773774653388,0.037,0.07396904901386447,-0.226,-3.903,-8.581
1621785976311.97,-0.026,0.037,0.075,-0.23222253282763416,-3.8998089575242902,-8.582595521237854
1621785976316.972,-0.024,0.035,0.07,-0.2442963326735067,-3.893617265295638,-8.585691367352181
1621785976321.973,-0.017,0.031,0.075,-0.256367775276145,-3.887426781909669,-8.588786609045165
1621785976325.549,-0.019860239199414206,0.023849402001464487,0.07285482060043934,-0.265,-3.883,-8.591
1621785976326.974,-0.021,0.021,0.072,-0.265,-3.877884698487527,-8.592675702219603
1621785976331.975,-0.014,0.03,0.066,-0.265,-3.8599333816841184,-8.59855630600003
1621785976336.977,-0.01,0.023,0.066,-0.265,-3.841978559448801,-8.6044380581116
1621785976341.707,-0.003379320445225542,0.02110837727006444,0.06505418863503222,-0.265,-3.825,-8.61
1621785976341.978,-0.003,0.021,0.065,-0.26466456642944564,-3.824010470966865,-8.609513621322696
1621785976346.979,0.0,0.017,0.061,-0.2584744571868909,-3.8057496487013283,-8.600537962920992
1621785976351.98,-0.002,0.014,0.056,-0.2522843479443362,-3.7874888264357915,-8.591562304519288
1621785976356.982,0.0,0.014,0.061,-0.24609302993215781,-3.7692244382998656,-8.582584893401629
1621785976357.865,-0.000353153680921695,0.013646846319078306,0.06047026947861746,-0.245,-3.766,-8.581
1621785976361.983,-0.002,0.012,0.058,-0.24015835989787132,-3.7609035367346015,-8.5759035367346
1621785976366.984,0.0,0.009,0.061,-0.2342784668610536,-3.7547141756432145,-8.569714175643215
1621785976371.986,-0.002,0.003,0.051,-0.2283971385837954,-3.748523303772416,-8.563523303772415
1621785976374.025,-0.001184631907830502,0.004630736184338996,0.053038420230423745,-0.226,-3.746,-8.561
1621785976376.987,0.0,0.007,0.056,-0.22233377651538044,-3.738850864204992,-8.557517087689611
1621785976381.988,0.0,0.007,0.052,-0.21614413488849943,-3.7267810630325737,-8.551636928144074
1621785976386.99,-0.003,0.009,0.054,-0.20995328458330814,-3.7147089049374507,-8.545755620354143
1621785976390.184,-0.0023613063854715875,0.009638693614528413,0.05208391915641476,-0.206,-3.707,-8.542
1621785976391.991,-0.002,0.01,0.051,-0.206,-3.704763879447088,-8.539763879447088
1621785976396.992,-0.002,0.007,0.049,-0.206,-3.6985748923634714,-8.533574892363472
1621785976401.993,-0.005,0.005,0.049,-0.206,-3.692385905279855,-8.527385905279855
1621785976406.345,-0.006740055639611499,0.006740055639611499,0.045519888720777,-0.206,-3.687,-8.522
1621785976406.995,-0.007,0.007,0.045,-0.20756923983500294,-3.6878047383769244,-8.520430760164997
1621785976411.996,-0.012,0.009,0.044,-0.21963995285798465,-3.693994847619479,-8.508360047142016
1621785976416.997,-0.019,0.003,0.044,-0.2317106658809664,-3.7001849568620337,-8.496289334119034
1621785976421.998,-0.017,0.005,0.037,-0.24378137890394813,-3.7063750661045884,-8.484218621096053
1621785976422.503,-0.017201874267864115,0.004495314330339711,0.03710093713393205,-0.245,-3.707,-8.483
1621785976427.0,-0.019,0.0,0.038,-0.23971129580657347,-3.7014329429542876,-8.461010124669437
1621785976432.001,-0.017,0.005,0.033,-0.23382998111069134,-3.695242085379675,-8.436556237249716
1621785976437.002,-0.03,0.005,0.033,-0.2279486664148092,-3.689051227805062,-8.412102349829997
