time,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
1621785853970.426,,,,-1.853,-5.227,-8.924
1621785853989.02,,,,-2.118,-5.992,-9.189
1621785854007.572,0.922,0.408,0.328,-2.118,-6.627057518923248,-9.131089036141466
1621785854007.921,0.9232993593717711,0.4096537301095267,0.3270550113659847,-2.118,-6.639,-9.13
1621785854013.479,0.944,0.436,0.312,-1.9478193745232646,-6.749848944825833,-8.948242461225528
1621785854019.416,0.96,0.456,0.298,-1.7660372234935164,-6.868254665649632,-8.754094177472668
1621785854025.382,0.969,0.459,0.307,-1.583365522501907,-6.987239804220697,-8.558995830155098
1621785854027.125,0.9649297088169415,0.4575463245774791,0.307,-1.53,-7.022,-8.502
1621785854031.377,0.955,0.454,0.307,-1.465923312768274,-7.017641041684917,-8.296911011275327
1621785854037.402,0.937,0.447,0.314,-1.3751247043511996,-7.011464265602123,-8.00629369657986
1621785854043.455,0.901,0.429,0.328,-1.2839066688358007,-7.00525895706366,-7.714333929845199
1621785854046.634,0.8769605875742494,0.4175028897094236,0.3379293225236796,-1.236,-7.002,-7.561
1621785854049.538,0.855,0.407,0.347,-1.26013527275547,-7.005074557038913,-7.340861716013802
1621785854055.649,0.791,0.346,0.372,-1.3109218113909817,-7.011544179795029,-6.8776367266758855
1621785854061.273,0.712,0.297,0.382,-1.357662470760045,-7.017498403918477,-6.4513142794370415
1621785854065.525,0.6462963444776896,0.2652809938857812,0.3963490741945276,-1.393,-7.022,-6.129
1621785854066.903,0.625,0.255,0.401,-1.4203636497542818,-7.049363649754282,-6.10231666197994
1621785854072.54,0.543,0.208,0.431,-1.5322855822922106,-7.161285582292211,-5.993177318924999
1621785854078.182,0.473,0.173,0.459,-1.644304463102077,-7.273304463102077,-5.883943437914273
1621785854083.757,0.4108142208774584,0.14733602766371298,0.4747932137454074,-1.755,-7.384,-5.776
1621785854083.83,0.41,0.147,0.475,-1.7555506592643997,-7.385683900069397,-5.778621616932686
1621785854089.484,0.367,0.127,0.49,-1.7982000480435594,-7.516104494741899,-5.981669793946511
1621785854095.144,0.335,0.119,0.51,-1.840897320237015,-7.646671515507394,-6.184945937650136
1621785854100.81,0.314,0.117,0.524,-1.8836387925052047,-7.777373698820264,-6.388432512144344
1621785854102.051,0.3129060347796143,0.11590603477961434,0.5250939652203857,-1.893,-7.806,-6.433
1621785854106.482,0.309,0.112,0.529,-1.911827264263865,-7.848723407368001,-6.579756111184998
1621785854112.16,0.3,0.113,0.539,-1.9359534246575343,-7.903471232876712,-6.7678164383561645
