time,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
1621784650958.353,,,,-2.03,-5.09,-6.982
1621784650976.953,,,,-2.432,-4.786,-7.022
1621784650993.878,0.401,1.199,1.197,-2.546580858426734,-4.136111693610867,-7.161645421207583
1621784650995.86,0.39528878222369346,1.1996719079736833,1.199351677907891,-2.56,-4.06,-7.178
1621784650999.778,0.384,1.201,1.204,-2.481893153052407,-4.00391806028567,-7.182078686524679
1621784651005.708,0.356,1.216,1.213,-2.363676726986225,-3.9190368144156964,-7.188251868042495
1621784651011.665,0.316,1.255,1.223,-2.244920055405886,-3.833767663803182,-7.194453260814314
1621784651015.072,0.2904007582242876,1.2868568342097753,1.2264132322367618,-2.177,-3.785,-7.198
1621784651017.654,0.271,1.311,1.229,-2.0512117611746166,-3.8032531829210336,-7.230406013156908
1621784651023.671,0.229,1.368,1.255,-1.7580904349783637,-3.8457881387728556,-7.3059209710097806
1621784651029.716,0.187,1.417,1.283,-1.463589434453088,-3.8885232997323596,-7.38179136546687
1621784651034.593,0.15730128179370756,1.4619494113392535,1.3110933820870334,-1.226,-3.923,-7.443
1621784651035.792,0.15,1.473,1.318,-1.1692611838142692,-3.955268521053496,-7.4687475907572685
1621784651041.898,0.133,1.52,1.354,-0.8803102995126759,-4.119600777528336,-7.599871037069485
1621784651046.615,0.126,1.576,1.389,-0.65708678749384,-4.246552537918195,-7.701167962547227
1621784651052.226,0.117,1.63,1.41,-0.3915546733833434,-4.3975660625307995,-7.821664170727701
1621784651052.428,0.11613745599930468,1.6314016340011297,1.4107547260006084,-0.382,-4.403,-7.826
1621784651057.844,0.093,1.669,1.431,-0.13390945949574418,-4.505154928442929,-8.004101012270763
1621784651063.466,0.065,1.705,1.431,0.12361979432376557,-4.611196385898022,-8.18897795558897
1621784651069.096,0.044,1.738,1.436,0.3815069140509626,-4.717385199903338,-8.374111806245468
1621784651070.613,0.038617350253367405,1.7479579020312703,1.4346543375633418,0.451,-4.746,-8.424
1621784651074.733,0.024,1.775,1.431,0.5859963880565068,-4.859098980629281,-8.574572894370718
1621784651080.374,0.03,1.801,1.435,0.7708394424229451,-5.013959131528254,-8.780743993471747
1621784651086.023,0.056,1.829,1.447,0.9559384899400682,-5.169033751605308,-8.987200623394692
1621784651088.863,0.07709338168631007,1.8475822648188922,1.449511116867418,1.049,-5.247,-9.091
1621784651091.678,0.098,1.866,1.452,0.9872074390081322,-5.281585388614851,-9.173851219837355
1621784651097.339,0.148,1.885,1.466,0.8629363284895347,-5.35114011465138,-9.340473430209306
1621784651103.007,0.19,1.888,1.482,0.7385151579789362,-5.420778829489402,-9.507296840421278
1621784651107.176,0.2208655534515407,1.8872651058702015,1.480530211740403,0.647,-5.472,-9.63
1621784651108.68,0.232,1.887,1.48,0.6125468168774577,-5.484848336698906,-9.625171644170475
1621784651114.36,0.271,1.871,1.468,0.4824189339993623,-5.533375836964608,-9.60693519502604
1621784651120.046,0.298,1.85,1.447,0.35216241098947815,-5.581951309916038,-9.588680717929641
1621784651125.553,0.31734645567991765,1.8161437025601441,1.4421633860800205,0.226,-5.629,-9.571
1621784651125.739,0.318,1.815,1.442,0.2238210990349356,-5.6318648512688805,-9.562697983822925
1621784651131.437,0.325,1.775,1.438,0.15708439349210343,-5.719611260408531,-9.30841877705556
1621784651137.142,0.311,1.719,1.436,0.09026476389679505,-5.807466699320881,-9.053823614291954
1621784651142.854,0.279,1.665,1.438,0.023365069699095825,-5.8954274083585965,-8.798923390566461
1621784651143.995,0.2724121214709777,1.6524231409900483,1.4360036731730235,0.01,-5.913,-8.748
1621784651148.57,0.246,1.602,1.428,-0.03844929295061207,-5.978505421591389,-8.498090636872098
1621784651154.294,0.208,1.538,1.414,-0.09906585056986071,-6.060461481637822,-8.185420536091177
1621784651160.024,0.155,1.482,1.4,-0.15974704516673702,-6.142504933516252,-7.872417027226678
1621784651162.503,0.13252679293466696,1.4569337305809746,1.3887633964673334,-0.186,-6.178,-7.737
1621784651165.76,0.103,1.424,1.374,-0.12410948588550702,-6.226214989749251,-7.614972244125532
1621784651171.503,0.037,1.375,1.349,-0.014983441097618677,-6.311228197445198,-7.399811543920517
1621784651177.251,-0.023,1.349,1.319,0.0942400252326131,-6.396317300110393,-7.184458760447879
1621784651181.08,-0.06690482249650083,1.3290432625015904,1.3010389362514314,0.167,-6.453,-7.041
1621784651183.007,-0.089,1.319,1.292,0.1710318406265963,-6.47429638895074,-7.032936318746808
1621784651188.769,-0.155,1.293,1.258,0.18308751915545718,-6.537975101180107,-7.008824961689086
1621784651194.535,-0.227,1.271,1.216,0.1951513706793802,-6.601696983588521,-6.98469725864124
